rand_point,fid,id1,velo,velostreif,veloweg,einbahn,fuss,name,map_velo,map_fuss,se_anno_ca,objectid,LENGTH,STRASS_ID,RICHTPLANT,STRADATNAM,UNTERHALT,EIGENTUM,STRASSTYP,UREG_TEXT,JAHR,SREG_TEXT,SHAPE_LEN,id1_2,kategorie,objectid_2,x,y
11356,,,,,,,,,,,,,,,,,,,,,,,,4280,Hauptnetz,3428,2682477.9886742462,1243774.8802737053
11365,,,,,,,,,,,,,,,,,,,,,,,,4232,Vorzugsroute,3499,2682296.8472677320,1244464.8595192297
11401,,,,,,,,,,,,,,,,,,,,,,,,4324,Vorzugsroute,4238,2681598.5180770797,1243402.8405670861
11431,,,,,,,,,,,,,,,,,,,,,,,,4313,Vorzugsroute,4542,2683059.9521833863,1243376.1148783250
11446,,,,,,,,,,,,,,,,,,,,,,,,4255,Vorzugsroute,4622,2682760.6461321688,1244087.6721927293
11472,,,,,,,,,,,,,,,,,,,,,,,,5389,Basisnetz,2542,2683153.9354780880,1247045.5445308273
11484,,,,,,,,,,,,,,,,,,,,,,,,4850,Basisnetz,2693,2682099.4260234740,1247108.6011403967
11512,,,,,,,,,,,,,,,,,,,,,,,,5354,Basisnetz,3167,2682763.0003530849,1246586.9676946201
11514,,,,,,,,,,,,,,,,,,,,,,,,5356,Basisnetz,3169,2683065.7831054130,1246777.4274291855
11516,,,,,,,,,,,,,,,,,,,,,,,,4500,Vorzugsroute,3171,2682834.2384616085,1246418.5377064417
11538,,,,,,,,,,,,,,,,,,,,,,,,4562,Basisnetz,3446,2682529.1529788407,1246227.7280052472
11543,,,,,,,,,,,,,,,,,,,,,,,,4565,Basisnetz,3529,2682665.9400539240,1246421.6214845171
11579,,,,,,,,,,,,,,,,,,,,,,,,4513,Hauptnetz,4117,2682285.0985656986,1246428.7231192980
11580,,,,,,,,,,,,,,,,,,,,,,,,4736,Hauptnetz,4119,2682650.7914348999,1246592.1386151954
11598,,,,,,,,,,,,,,,,,,,,,,,,4844,Basisnetz,2537,2681553.9399573910,1247155.4254358618
11607,,,,,,,,,,,,,,,,,,,,,,,,4819,Basisnetz,3366,2681186.4972279300,1247085.2511535892
11611,,,,,,,,,,,,,,,,,,,,,,,,4107,Hauptnetz,3489,2681656.9871587371,1246948.5307097135
11615,,,,,,,,,,,,,,,,,,,,,,,,4113,Hauptnetz,3495,2681886.1022350877,1246185.9699332465
11620,,,,,,,,,,,,,,,,,,,,,,,,4117,Basisnetz,3571,2681436.5324063795,1246558.2790408547
11628,,,,,,,,,,,,,,,,,,,,,,,,4008,Vorzugsroute,3597,2681278.9234944768,1246790.9888949960
11634,,,,,,,,,,,,,,,,,,,,,,,,4692,Vorzugsroute,3619,2681770.9100726652,1247033.9804087495
11643,,,,,,,,,,,,,,,,,,,,,,,,4050,Basisnetz,3661,2681217.1152731846,1246444.7662193140
11668,,,,,,,,,,,,,,,,,,,,,,,,3979,Basisnetz,3905,2681038.3964721551,1246479.1457261532
11677,,,,,,,,,,,,,,,,,,,,,,,,3991,Vorzugsroute,4000,2681124.7870953567,1246847.4591877116
11725,126,24009.000000000000000,0,"0",0,"0",1,Fussweg,5,2,,21588.000000000000000,,,,,,,,,,,,,,,2678561.8856904916,1250910.9206967878
11745,356,14649.000000000000000,1,"0",0,"0",0,Scheffelstrasse,1,0,,13080.000000000000000,,,,,,,,,,,,,,,2682389.6092310320,1250003.8296868263
11746,357,15921.000000000000000,1,"0",0,"0",0,Thurwiesenstrasse,0,0,,14093.000000000000000,,,,,,,,,,,,,,,2682567.3790403549,1249796.0068427150
11800,1092,24430.000000000000000,1,"0",0,"0",0,Im oberen Boden,0,0,,21117.000000000000000,,,,,,,,,,,,,,,2678581.6527312170,1252269.4291592338
11827,1133,36729.000000000000000,1,"0",0,"0",0,Im oberen Boden,0,0,,34294.000000000000000,,,,,,,,,,,,,,,2678452.8645285112,1252202.2149431792
11842,1852,641.000000000000000,1,"0",0,"0",0,Heinrichstrasse,1,0,,448.000000000000000,,,,,,,,,,,,,,,2681846.7916682689,1249234.5302883056
11854,1873,31896.000000000000000,1,"0",0,"0",0,Josefstrasse,1,0,,29668.000000000000000,,,,,,,,,,,,,,,2681937.4995146110,1248968.1903415751
11864,2139,13905.000000000000000,1,"0",0,"0",0,Guthirtstrasse,0,0,,16379.000000000000000,,,,,,,,,,,,,,,2682231.7101419307,1249886.3080441195
11870,2145,23802.000000000000000,1,"0",0,FT,0,Uhlandstrasse,0,0,,22636.000000000000000,,,,,,,,,,,,,,,2682294.1710718349,1249852.1798026850
11887,2163,37634.000000000000000,1,"0",0,"0",0,R?schibachstrasse,1,0,,38910.000000000000000,,,,,,,,,,,,,,,2682252.5941894632,1249730.1040074271
11922,4166,6509.000000000000000,1,"0",0,"0",0,Im Sydef?deli,1,0,,5598.000000000000000,,,,,,,,,,,,,,,2681290.1559626269,1249926.2222467968
11925,4169,5970.000000000000000,1,"0",1,FT,1,H?nggerstrasse,0,0,,7642.000000000000000,,,,,,,,,,,,,,,2681582.0659900173,1249951.6398445638
11940,4184,21799.000000000000000,1,"0",0,TF,0,Corrodistrasse,1,0,,22967.000000000000000,,,,,,,,,,,,,,,2681970.4594628313,1250048.1937571364
11948,4193,32415.000000000000000,1,"0",0,"0",0,Trottenstrasse,0,0,,29719.000000000000000,,,,,,,,,,,,,,,2681438.7940928680,1250043.9055965799
11958,4427,1107.000000000000000,1,"0",0,"0",0,Breitensteinstrasse,3,0,,1138.000000000000000,,,,,,,,,,,,,,,2681783.6485632895,1249696.6355940145
11968,4437,4003.000000000000000,1,"0",0,"0",0,Breitensteinstrasse,3,0,,6279.000000000000000,,,,,,,,,,,,,,,2681522.5611280366,1249806.2094679715
11984,4454,13129.000000000000000,1,"0",0,"0",0,Breitensteinstrasse,3,0,,15297.000000000000000,,,,,,,,,,,,,,,2681349.9166859938,1249840.7885091871
12001,4473,27232.000000000000000,1,"0",0,TF,0,Escher-Wyss-Platz,1,0,,25837.000000000000000,,,,,,,,,,,,,,,2681837.6221905872,1249489.9778422697
12006,4478,26855.000000000000000,1,"0",0,TF,0,Rosengartenstrasse,0,0,,28549.000000000000000,,,,,,,,,,,,,,,2681986.7022990780,1249725.7772323398
12010,4482,29293.000000000000000,1,"0",0,"0",0,Ampèrestrasse,1,0,,31920.000000000000000,,,,,,,,,,,,,,,2681604.2149764718,1249742.3486255324
12021,4494,38067.000000000000000,1,"0",0,"0",1,Hardturmsteg,1,2,,38697.000000000000000,,,,,,,,,,,,,,,2681120.2154090581,1249824.1318298441
12050,5671,2474.000000000000000,1,"0",0,"0",0,Fussweg,0,0,,2504.000000000000000,,,,,,,,,,,,,,,2680909.5608935663,1249764.6325533020
12089,5742,40177.000000000000000,1,"0",1,"0",1,Pfingstweidstrasse,0,0,,38378.000000000000000,,,,,,,,,,,,,,,2680650.2656723335,1249460.8900134738
12106,5773,37773.000000000000000,0,"0",0,"0",0,Pfingstweidstrasse,1,0,,39413.000000000000000,,,,,,,,,,,,,,,2680707.0629500630,1249450.5498019648
12136,6536,11139.000000000000000,1,FT,0,"0",0,R?telstrasse,1,0,,9489.000000000000000,,,,,,,,,,,,,,,2682706.8961033090,1249722.3520914617
12161,6570,40274.000000000000000,1,TF,0,"0",0,Rotbuchstrasse,3,0,,37615.000000000000000,,,,,,,,,,,,,,,2682783.9282981274,1249526.9667872214
12169,6957,2648.000000000000000,1,"0",0,"0",0,Spielweg,0,0,,2678.000000000000000,,,,,,,,,,,,,,,2682633.4404063211,1249336.6264966165
12172,6967,10510.000000000000000,1,TF,0,TF,0,Rousseaustrasse,1,0,,9170.000000000000000,,,,,,,,,,,,,,,2682658.3258780623,1249313.9293082862
12174,6969,10120.000000000000000,1,"0",0,"0",0,Weizenstrasse,0,0,,11734.000000000000000,,,,,,,,,,,,,,,2682846.9667266281,1249358.3406496842
12203,7023,33931.000000000000000,1,TF,0,"0",0,Kornhausstrasse,1,0,,35582.000000000000000,,,,,,,,,,,,,,,2682866.8712565615,1249525.1095436548
12205,7026,35340.000000000000000,1,"0",0,"0",0,R?telstrasse,1,0,,36789.000000000000000,,,,,,,,,,,,,,,2682875.4013575478,1249517.1164886521
12210,7038,38642.000000000000000,1,FT,0,"0",0,Imfeldsteig,1,0,,38984.000000000000000,,,,,,,,,,,,,,,2682610.7427939791,1249230.8119392365
12220,7060,12888.000000000000000,1,"0",0,TF,1,Kornhausstrasse ?berquerung,0,0,,16407.000000000000000,,,,,,,,,,,,,,,2682785.8670815737,1249046.9873522914
12221,7062,17633.000000000000000,1,"0",1,FT,1,Rousseaustrasse,0,0,,18817.000000000000000,,,,,,,,,,,,,,,2682742.3335441872,1249103.5544545732
12223,7066,8162.000000000000000,1,"0",1,"0",1,R?hrenweg,1,0,,4021.000000000000000,,,,,,,,,,,,,,,2682687.9519462474,1249022.4799313047
12225,7069,8284.000000000000000,1,"0",0,"0",0,Wasserwerkstrasse,0,0,,10673.000000000000000,,,,,,,,,,,,,,,2682710.9035181105,1249035.3877923135
12256,7468,10531.000000000000000,1,"0",1,"0",0,Gleisbogen,0,0,,9191.000000000000000,,,,,,,,,,,,,,,2681324.9619730115,1249494.8271596283
12274,7491,16630.000000000000000,1,"0",0,"0",1,Hardstrasse,0,0,,18861.000000000000000,,,,,,,,,,,,,,,2681605.7034614580,1249115.4907692443
12287,7507,25111.000000000000000,1,"0",1,"0",1,Gleisbogen,1,2,,27832.000000000000000,,,,,,,,,,,,,,,2681076.1767179859,1249185.0660350388
12296,7517,30183.000000000000000,1,"0",0,"0",0,Technoparkstrasse,1,0,,31349.000000000000000,,,,,,,,,,,,,,,2681400.9501934634,1249372.9194346021
12297,7518,30762.000000000000000,1,"0",1,"0",1,Gleisbogen,1,0,,31427.000000000000000,,,,,,,,,,,,,,,2681213.5899283718,1249433.9713404591
12324,7913,2351.000000000000000,1,"0",0,"0",0,Wasserwerkstrasse,3,0,,2346.000000000000000,,,,,,,,,,,,,,,2682345.6366500636,1249352.2671736584
12326,7915,3201.000000000000000,0,"0",0,"0",0,Lettenviadukt,1,0,,3412.000000000000000,,,,,,,,,,,,,,,2682190.7183092334,1249133.5827585005
12333,7923,10781.000000000000000,1,FT,0,"0",1,Imfeldsteig,1,0,,10264.000000000000000,,,,,,,,,,,,,,,2682573.7361918110,1249170.5291779221
12336,7926,18082.000000000000000,1,"0",0,"0",0,Dammstrasse,1,0,,20511.000000000000000,,,,,,,,,,,,,,,2682245.4939969047,1249434.1190353560
12342,7932,25285.000000000000000,1,"0",0,"0",1,Kloster-Fahr-Weg,0,0,,28520.000000000000000,,,,,,,,,,,,,,,2682545.8057773104,1249154.1406511823
12354,7946,40241.000000000000000,1,"0",0,"0",1,Lettenviadukt,1,0,,37538.000000000000000,,,,,,,,,,,,,,,2682240.5326003488,1249157.6529867940
12359,7952,40304.000000000000000,1,"0",0,"0",1,Lettenviadukt,1,0,,37686.000000000000000,,,,,,,,,,,,,,,2682288.0281181815,1249172.6023618528
12373,8310,20705.000000000000000,1,"0",0,"0",0,Hardbrücke,0,0,,16578.000000000000000,,,,,,,,,,,,,,,2681756.2542454368,1249322.0601602045
12381,8318,26578.000000000000000,1,"0",1,FT,0,Hardturmrampe,0,0,,27468.000000000000000,,,,,,,,,,,,,,,2681682.7413170342,1249500.4167841685
12399,8448,26328.000000000000000,1,"0",0,"0",0,Wasserwerkstrasse,3,0,,28606.000000000000000,,,,,,,,,,,,,,,2682749.1921417327,1249001.6276275164
12410,8663,24674.000000000000000,1,"0",0,"0",0,Wibichstrasse,0,0,,22036.000000000000000,,,,,,,,,,,,,,,2682013.5933826426,1250246.4540079441
12442,9980,13546.000000000000000,1,"0",0,TF,0,Kyburgstrasse,0,0,,14925.000000000000000,,,,,,,,,,,,,,,2682136.2167556933,1249710.0447157281
12462,10001,32363.000000000000000,1,"0",0,"0",0,Wibichstrasse,0,0,,29563.000000000000000,,,,,,,,,,,,,,,2682165.0445269365,1250197.2914765726
12529,10838,21345.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,23179.000000000000000,,,,,,,,,,,,,,,2678286.8401318854,1251940.1409534079
12530,10839,21057.000000000000000,1,"0",0,"0",0,Rütihofstrasse,1,0,,24037.000000000000000,,,,,,,,,,,,,,,2678230.5218607029,1251893.7808122064
12535,10845,26882.000000000000000,1,"0",0,"0",0,Geeringsteig,0,0,,28667.000000000000000,,,,,,,,,,,,,,,2678263.5524705169,1252084.7380251926
12577,,,,,,,,,,,,,833.770852880000007,4614.000000000000000,23.000000000000000,"300",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,833.770877305739987,,,,2678799.6925073080,1252622.6639073677
12578,,,,,,,,,,,,,248.734890180000008,4811.000000000000000,30.000000000000000,"1.2",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,248.734884367499006,,,,2681144.9915685235,1249511.9260291248
12579,,,,,,,,,,,,,242.027060290000009,5115.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,242.027025137472009,,,,2681662.6057474809,1249195.9140975866
12582,,,,,,,,,,,,,57.684869190000001,5110.000000000000000,23.000000000000000,"30009.1",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,57.684907464356598,,,,2681823.3902839907,1249477.8739802416
12599,,,,,,,,,,,,,628.602767090000043,4812.000000000000000,30.000000000000000,"30071.2",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,628.602757147259013,,,,2680818.1568241664,1248953.1011276545
12605,,,,,,,,,,,,,303.710585219999984,4587.000000000000000,23.000000000000000,"1",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,303.710650211264976,,,,2682194.0571857565,1250056.2345814635
12643,,,,,,,,,,,,,379.856173529999978,4572.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,379.856207725670004,,,,2682340.6938976804,1249745.4766069578
12657,,,,,,,,,,,,,63.358832530000001,1493.000000000000000,23.000000000000000,"30034",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,63.358725655001997,,,,2682704.8066000007,1250285.0959504824
12666,,,,,,,,,,,,,,,,,,,,,,,,491,Hauptnetz,163,2682723.3343735286,1249699.3857020645
12687,,,,,,,,,,,,,,,,,,,,,,,,1278,Basisnetz,780,2682671.8895399617,1249298.0706822430
12711,,,,,,,,,,,,,,,,,,,,,,,,403,Vorzugsroute,34,2680856.3287096908,1250340.8377464868
12744,,,,,,,,,,,,,,,,,,,,,,,,445,Basisnetz,117,2681525.7231622529,1249968.6448456214
12749,,,,,,,,,,,,,,,,,,,,,,,,460,Vorzugsroute,126,2682531.6529371934,1250001.0397903512
12764,,,,,,,,,,,,,,,,,,,,,,,,6451,Hauptnetz,143,2681117.0657210085,1249890.1537477188
12772,,,,,,,,,,,,,,,,,,,,,,,,481,Hauptnetz,165,2681621.2369485027,1249765.4477410801
12805,,,,,,,,,,,,,,,,,,,,,,,,437,Basisnetz,213,2680798.8292263476,1250129.7449430006
12831,,,,,,,,,,,,,,,,,,,,,,,,1247,Vorzugsroute,633,2682267.6762122633,1249481.9752196609
12858,,,,,,,,,,,,,,,,,,,,,,,,5086,Basisnetz,2856,2681315.2329983450,1249437.2287826971
12873,,,,,,,,,,,,,,,,,,,,,,,,5767,Basisnetz,3036,2681478.0995856058,1249531.2811350510
12902,,,,,,,,,,,,,,,,,,,,,,,,3372,Basisnetz,2301,2678801.2923651524,1252185.3369901977
12950,,,,,,,,,,,,,,,,,,,,,,,,5104,Basisnetz,2616,2681873.8606833508,1249010.8136686392
12951,,,,,,,,,,,,,,,,,,,,,,,,5108,Basisnetz,2620,2681768.9318892392,1248924.7576565028
12972,460,6948.000000000000000,1,"0",0,"0",0,Hohlstrasse,3,0,,5150.000000000000000,,,,,,,,,,,,,,,2681760.9941810882,1248220.2146843183
13011,507,3395.000000000000000,1,"0",0,"0",0,Langstrasse,3,0,,3379.000000000000000,,,,,,,,,,,,,,,2682024.3050308754,1247702.6419094861
13039,537,32780.000000000000000,1,"0",0,"0",0,Kernstrasse,1,0,,29062.000000000000000,,,,,,,,,,,,,,,2682035.2365079569,1247905.5455463675
13040,538,31027.000000000000000,1,"0",0,"0",0,Kernstrasse,1,0,,32479.000000000000000,,,,,,,,,,,,,,,2682082.1798799695,1247986.6062692832
13047,545,33518.000000000000000,1,"0",0,"0",0,Kanzleistrasse,1,0,,36060.000000000000000,,,,,,,,,,,,,,,2682091.8022160940,1247715.7131864801
13089,1410,41755.000000000000000,1,,1,FT,0,Birmensdorferstrasse,0,0,,38436.000000000000000,,,,,,,,,,,,,,,2681274.6713363589,1247181.4721794664
13103,1941,9865.000000000000000,1,"0",0,"0",1,Schienengasse,0,0,,10694.000000000000000,,,,,,,,,,,,,,,2682169.5482112155,1248342.4765570892
13116,1960,22576.000000000000000,1,"0",0,"0",0,Neufrankengasse,3,0,,23951.000000000000000,,,,,,,,,,,,,,,2682094.8588656872,1248355.7551954901
13137,1986,38396.000000000000000,1,"0",1,"0",1,Langstrasse,1,0,,39976.000000000000000,,,,,,,,,,,,,,,2682300.2461060979,1248327.3068200690
13162,2427,19538.000000000000000,1,"0",0,"0",0,Seebahnstrasse,0,0,,18069.000000000000000,,,,,,,,,,,,,,,2681829.5480754813,1247363.1464554518
13175,2449,29396.000000000000000,1,"0",0,"0",0,Weststrasse,1,0,,32323.000000000000000,,,,,,,,,,,,,,,2681797.6784306574,1247258.5124017922
13187,2464,39348.000000000000000,1,"0",0,"0",0,K?rnerstrasse,0,0,,39583.000000000000000,,,,,,,,,,,,,,,2681839.1138355350,1247602.5362561147
13190,2467,37933.000000000000000,1,"0",0,"0",0,Kalkbreitestrasse,3,0,,40045.000000000000000,,,,,,,,,,,,,,,2681717.2936678389,1247580.0783052631
13204,4590,783.000000000000000,1,"0",0,FT,0,Freyastrasse,0,0,,785.000000000000000,,,,,,,,,,,,,,,2682000.1031573717,1247355.9461150893
13225,4611,37964.000000000000000,1,"0",0,"0",0,Ankerstrasse,1,0,,40185.000000000000000,,,,,,,,,,,,,,,2681985.5073583461,1247474.6806442805
13240,4629,28989.000000000000000,1,"0",0,"0",1,Werdgartengasse,0,0,,26604.000000000000000,,,,,,,,,,,,,,,2682166.0412012022,1247283.1994282254
13243,4632,30864.000000000000000,1,"0",0,"0",0,Werdg?sschen,0,0,,31827.000000000000000,,,,,,,,,,,,,,,2682274.6919475575,1247334.0850689535
13284,6742,19960.000000000000000,1,"0",0,"0",0,Agnesstrasse,1,0,,17710.000000000000000,,,,,,,,,,,,,,,2681349.6405781494,1247935.7432898448
13286,6744,21525.000000000000000,1,"0",0,"0",0,Sihlfeldstrasse,1,0,,23853.000000000000000,,,,,,,,,,,,,,,2681369.3617941067,1248096.3272319646
13311,9727,2065.000000000000000,1,"0",1,FT,1,Schlossgasse ?berquerung,0,0,,2096.000000000000000,,,,,,,,,,,,,,,2681686.0436334768,1247100.5749883195
13314,9730,3828.000000000000000,1,"0",1,TF,1,Birmensdorferstrasse,0,0,,3819.000000000000000,,,,,,,,,,,,,,,2681520.9655017252,1247192.4148413879
13325,9760,41434.000000000000000,1,"0",1,TF,1,Birmensdorferstrasse,0,0,,38421.000000000000000,,,,,,,,,,,,,,,2681494.2983485362,1247204.0011523818
13328,9764,41438.000000000000000,1,,1,TF,0,Birmensdorferstrasse,0,0,,38425.000000000000000,,,,,,,,,,,,,,,2681448.5410005646,1247199.8973016513
13351,10073,13864.000000000000000,1,"0",0,TF,0,Bremgartnerstrasse,0,0,,16242.000000000000000,,,,,,,,,,,,,,,2681665.2611174569,1247348.7649259169
13357,10079,23889.000000000000000,1,"0",0,"0",1,Erikastrasse,0,0,,21073.000000000000000,,,,,,,,,,,,,,,2681682.3604766056,1247304.3699301332
13372,10097,9373.000000000000000,1,"0",1,TF,1,Birmensdorferstrasse,0,0,,10903.000000000000000,,,,,,,,,,,,,,,2681506.0387335774,1247199.5259088767
13384,10487,17747.000000000000000,1,"0",0,"0",0,Martastrasse,0,0,,19191.000000000000000,,,,,,,,,,,,,,,2681119.4583758595,1247663.9407492343
13389,10493,48675.000000000000000,1,"0",0,"0",1,FH Sihlfeld Fussweg,1,1,,37760.000000000000000,,,,,,,,,,,,,,,2680613.3934481172,1247794.3962284983
13393,12044,9440.000000000000000,1,"0",0,"0",0,Feldstrasse,3,0,,11158.000000000000000,,,,,,,,,,,,,,,2681852.6562550841,1248006.9974439931
13402,12053,36783.000000000000000,1,"0",0,"0",0,Pflanzschulstrasse,0,0,,34537.000000000000000,,,,,,,,,,,,,,,2681801.8808058463,1248086.3307041607
13410,12061,39317.000000000000000,1,"0",0,"0",0,Pflanzschulstrasse,0,0,,39455.000000000000000,,,,,,,,,,,,,,,2681737.3188727126,1247947.7420917684
13418,12071,9240.000000000000000,1,"0",0,"0",0,Goldbrunnenstrasse,1,0,,10374.000000000000000,,,,,,,,,,,,,,,2681132.8208788252,1247202.7763448225
13429,12087,35261.000000000000000,1,"0",0,"0",0,Gertrudstrasse,0,0,,36501.000000000000000,,,,,,,,,,,,,,,2681031.8165244446,1247249.4901756754
13494,12532,10954.000000000000000,1,"0",0,TF,0,Friedaustrasse,1,0,,8798.000000000000000,,,,,,,,,,,,,,,2680951.5038491026,1247895.0408469255
13517,12557,48470.000000000000000,1,"0",0,"0",1,FH Sihlfeld Fussweg,0,0,,40456.000000000000000,,,,,,,,,,,,,,,2680634.4102904284,1247944.8658533623
13523,12881,3325.000000000000000,1,"0",0,"0",0,Zurlindenstrasse,1,0,,3309.000000000000000,,,,,,,,,,,,,,,2681272.1835292676,1247624.1836155006
13530,12888,5047.000000000000000,1,"0",0,"0",0,Zentralstrasse,0,0,,6240.000000000000000,,,,,,,,,,,,,,,2681357.2048767279,1247657.2033234260
13534,12893,5355.000000000000000,1,"0",0,"0",0,Aemtlerstrasse,0,0,,7442.000000000000000,,,,,,,,,,,,,,,2681184.6511037438,1247554.4796876574
13568,12930,34428.000000000000000,1,"0",0,"0",0,Saumstrasse,0,0,,35368.000000000000000,,,,,,,,,,,,,,,2681204.9485056312,1247220.6149901578
13579,,,,,,,,,,,,,174.384910960000013,4940.000000000000000,30.000000000000000,"30091",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,174.384895132861971,,,,2681889.6480303886,1248114.3095694233
13618,,,,,,,,,,,,,443.924719550000020,5025.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,443.924694389851993,,,,2682088.8783272672,1247325.5387834352
13619,,,,,,,,,,,,,410.750715440000022,5072.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,410.750735908900992,,,,2682356.0360052595,1247777.8534278909
13657,,,,,,,,,,,,,265.476409830000023,5085.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,265.476410348744025,,,,2682031.1233566785,1247717.4527732127
13675,,,,,,,,,,,,,182.770803930000000,5057.000000000000000,30.000000000000000,"30091",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,182.770833220045006,,,,2682148.8076230697,1248288.0047370880
13678,,,,,,,,,,,,,,,,,,,,,,,,5456,Basisnetz,2892,2679271.4326743218,1245226.4772616839
13703,,,,,,,,,,,,,,,,,,,,,,,,5230,Basisnetz,2838,2682114.9250253397,1248361.1748205456
13720,,,,,,,,,,,,,,,,,,,,,,,,5258,Vorzugsroute,2966,2682145.8828626466,1248048.5912625634
13751,,,,,,,,,,,,,,,,,,,,,,,,4895,Hauptnetz,2894,2681878.9190795114,1247963.0014739567
13763,,,,,,,,,,,,,,,,,,,,,,,,5253,Vorzugsroute,2961,2681925.8038982740,1248214.7502698826
13767,,,,,,,,,,,,,,,,,,,,,,,,5262,Vorzugsroute,2991,2681610.4128814507,1248247.2739677152
13811,,,,,,,,,,,,,,,,,,,,,,,,5800,Vorzugsroute,3324,2681749.4789295713,1248589.8239291175
13860,,,,,,,,,,,,,,,,,,,,,,,,4770,Vorzugsroute,3957,2682135.1896652109,1247354.4999402100
13914,,,,,,,,,,,,,,,,,,,,,,,,4714,Vorzugsroute,3789,2681282.5099963867,1247614.3551492821
13920,,,,,,,,,,,,,,,,,,,,,,,,4721,Vorzugsroute,3796,2681395.2488375460,1247507.9866235419
13925,,,,,,,,,,,,,,,,,,,,,,,,4700,Hauptnetz,4112,2682026.7790926336,1247297.6700612640
13965,1172,25567.000000000000000,1,"0",0,"0",0,Aprikosenstrasse,0,0,,27633.000000000000000,,,,,,,,,,,,,,,2685460.3323315028,1251154.4760435841
14009,3687,2883.000000000000000,1,"0",0,"0",1,Tram Aubrugg,0,0,,2871.000000000000000,,,,,,,,,,,,,,,2685277.6102384063,1252385.1579166348
14047,5192,18651.000000000000000,1,"0",0,"0",1,Bocklerstrasse,1,0,,18645.000000000000000,,,,,,,,,,,,,,,2685205.8321393225,1250801.0604652134
14050,5195,27218.000000000000000,1,"0",0,"0",1,Hüttenkopfstrasse,1,0,,25823.000000000000000,,,,,,,,,,,,,,,2685416.1997088348,1250894.4089873375
14074,8906,8068.000000000000000,1,"0",0,"0",0,Im Altried,1,0,,5693.000000000000000,,,,,,,,,,,,,,,2687037.4310599361,1251097.4023063127
14088,8920,10576.000000000000000,1,"0",0,FT,0,Ueberlandstrasse,0,0,,9438.000000000000000,,,,,,,,,,,,,,,2686662.9817368067,1251305.9327782104
14150,8989,32479.000000000000000,1,"0",0,"0",0,Im Altried,1,0,,29989.000000000000000,,,,,,,,,,,,,,,2687051.4427848719,1251089.4969571901
14156,8995,29445.000000000000000,1,"0",0,"0",1,Otto-Jaag-Strasse,1,2,,32571.000000000000000,,,,,,,,,,,,,,,2687348.6137831602,1251231.6217298752
14160,9000,35658.000000000000000,1,"0",0,"0",0,Quartierstrasse,0,0,,33841.000000000000000,,,,,,,,,,,,,,,2686545.2987410370,1251066.0217415472
14172,9026,6676.000000000000000,1,"0",0,"0",0,Winterthurerstrasse,3,0,,4076.000000000000000,,,,,,,,,,,,,,,2685853.2032273500,1251056.3404255973
14179,9034,11759.000000000000000,1,"0",0,"0",0,Glattstegweg,1,0,,9941.000000000000000,,,,,,,,,,,,,,,2685744.5344599043,1251459.1878047218
14209,10640,15775.000000000000000,1,"0",0,"0",0,Saatlenstrasse,1,0,,13436.000000000000000,,,,,,,,,,,,,,,2685017.8022813331,1251457.1657757792
14223,10658,20578.000000000000000,1,"0",1,"0",1,Aubruggstrasse,0,0,,18140.000000000000000,,,,,,,,,,,,,,,2685473.0145912454,1251772.5849188131
14225,10660,18216.000000000000000,1,"0",0,"0",1,Aubruggweg,0,0,,18891.000000000000000,,,,,,,,,,,,,,,2685259.4957808512,1251930.9289594917
14239,10680,22644.000000000000000,1,"0",1,"0",1,Quartierstrasse,1,2,,24209.000000000000000,,,,,,,,,,,,,,,2685444.3046734435,1251601.9771993910
14273,10864,2045.000000000000000,1,"0",0,"0",0,Schürgistrasse,0,0,,2076.000000000000000,,,,,,,,,,,,,,,2685922.5401788219,1251338.8404165993
14313,10907,26889.000000000000000,1,"0",1,"0",1,Fussweg,1,0,,28674.000000000000000,,,,,,,,,,,,,,,2685445.8485072264,1251682.1253814746
14323,10920,38517.000000000000000,1,"0",0,"0",0,Fussweg,1,0,,38455.000000000000000,,,,,,,,,,,,,,,2686159.4316354361,1251480.5253656453
14327,11342,11407.000000000000000,1,"0",0,"0",0,Herzogenmühlestrasse,1,0,,8576.000000000000000,,,,,,,,,,,,,,,2685622.1915259412,1251161.5982468345
